

0 0 3905,4582 7,7
851 1 269,1246,1620,2013,2253,2365,2929,4246 5,7,6,9,1,5,8,8
852 1 127,310,418,658,706,988,1298,1397,1649,1708,1888,2782,3195,3331,3441,3578,4192,4245,4351,4995 3,6,7,3,6,8,5,4,0,6,0,2,5,2,6,4,7,5,1,4
853 0 33,175,436,514,614,1793,1932,2319,2325,2395,2512,3365,3717,4099,4202,4254,4697,4724,4837 8,7,9,8,2,7,10,5,9,1,7,3,3,8,6,5,2,3,4
854 1 219,513,871,1397,1442,1688,1905,1968,2168,2640,2915,3503,4012,4109,4905 7,8,3,4,7,5,2,1,3,9,1,8,5,10,8
855 1 121,501,830,929,1267,1373,1914,2287,2583,2713,2855,3061,3268,3344,4015,4682,4794 9,3,10,3,7,4,4,5,2,10,0,6,4,8,0,3,0
856 0 134,342,661,738,1761,1805,2162,2301,2318,2381,2388,2452,2640,3217,3507,3581,4170 5,10,8,3,4,1,2,6,9,4,1,5,9,0,4,1,9
857 1 132,1332,1523,2197,2381,2587,3388,3475,3643,4126,4217,4574 8,7,0,9,4,8,7,10,2,10,4,1
858 1 784,1212,1655,1873,2250,2459,2529,4659 0,6,1,1,5,10,5,5
859 1 1861,2202,3107,3137,3347,4315,4448,4584,4611 6,6,10,0,6,9,8,4,0
860 0 102,934,996,997,1134,1309,1520,1578,1682,2302,2361,2459,2589,2677,3018,3028,3356,3679,3922,4706 8,9,0,10,0,2,1,0,4,5,8,10,0,0,7,5,3,7,0,2
861 1 52,852,1493,2641,4451,4501 4,1,10,5,3,6
862 1 95,276,346,852,853,954,2419,2949,3362,4565,4701,4957 9,7,5,1,9,1,9,5,1,7,3,4
863 1 813,4709 2,5
864 0 1013,1264,1468,1551,2274,2473,2523,2864,3200,4847 2,8,0,7,3,5,4,5,1,7
865 1 105,280,791,912,952,1077,1361,1413,2476,3156,3219,3978,4037,4206,4398,4600,4682 5,8,8,5,10,2,3,7,8,5,0,1,4,1,0,2,3
866 0 127,662,947,1324,1341,1820,1922,2094,2358,2431,2516,2713,2901,3724,3832,3839,3934,4817 3,3,2,1,8,5,10,6,2,6,10,10,9,2,9,7,7,7
867 0 270,1304,2056,2115,2465,3082 7,5,5,0,1,1
868 0 33,49,175,1198,1227,2295,2496,2880,4178 8,0,7,7,9,8,3,4,2
869 1 750,1923,2167,2284,2303,2547,3119,3388,4239,4873 2,6,2,9,0,9,4,7,1,2
870 1 343,529,908,1428,1679,2370,2533,2549,3983,4324,4476 6,5,3,7,10,1,10,10,4,9,8
871 0 458,1346,1952,1968,2439,2838,3169,3850,4017,4343 7,7,1,1,7,1,0,7,1,2
872 0 130,1763,2360,4100,4198,4592,4902 5,0,1,10,2,3,4
873 1 271,994,1191,1299,1729,2088,2230,2277,2726,3015,3636,4030,4352 6,1,0,0,1,1,10,10,8,8,3,10,9
874 0 1322,1682,1708,1751,1839,1933,2252,2479,2629,2811,3099,3156,3229,4180,4797,4862 1,4,6,8,6,9,9,8,3,5,6,5,6,4,2,0
875 1 469,3884,4064,4414,4761,4990 4,3,2,4,5,0
876 0 7,202,333,1217,1267,2482,2651,2785,2901,3039,3481,3518,4142,4158,4472,4557,4728,4965 1,2,4,1,7,7,5,8,9,3,10,8,8,8,1,8,3,6
877 1 39,640,1121,1436,1609,1793,1915,2231,2515,2533,2773,2839,3538,3924,3989,4010,4374,4618,4929,4949 3,7,3,3,10,7,0,7,0,10,1,5,3,2,3,6,3,7,8,10
878 0 203,286,321,605,1565,1744,1816,2282,2926,2990,3603,3858,4993 6,0,3,10,4,2,10,6,1,1,10,4,0
879 0 202,415,418,1335,1336,1829,2247,2435,2626,2630,3443,3572,4071,4136,4285,4352,4407,4418,4936 2,6,7,1,10,3,6,3,6,5,7,0,1,5,0,9,5,9,7
880 1 167,192,1221,1396,1610,2589,2669,3308,3731,3886,4400,4734 9,4,1,10,0,0,9,8,8,10,8,6
881 1 41,739,1948,3167,3275,3875,4409 4,5,1,5,3,1,5
882 1 582,1236,2543,2753,3069,3782,3866,4168,4454,4902,4929 7,4,9,6,5,8,7,3,0,4,8
883 1 1016,1154,1983,2292,2300,2929,4109,4170 3,5,2,9,7,8,10,9
884 1 282,415,468,475,532,1241,1348,1633,2255,2389,2814,2943,3143,3708,3779,3905,4605 5,6,1,0,8,6,4,6,9,0,9,10,2,5,4,7,8
885 0 3532,4636 2,2
886 0 828,1689,2027,4863 9,8,9,2
887 0 455,1433,1741,1788,1890,2925,4945 9,1,5,4,5,4,6
888 1 1430,1440,1471,3443,3858,3894 5,5,6,7,4,3
889 1 313,860,1345,3190,3227,4204,4209,4816 8,6,1,9,0,4,0,1
890 0 69,145,300,432,464,959,1450,1517,1716,1869,2087,2140,2180,2426,2765,3201,3359,3770,4391,4753 10,10,8,0,0,9,0,5,0,3,1,1,4,4,5,1,9,10,7,10
891 0 725,2256,4772,4815 6,4,9,10
892 0 1993,3026,3328,3608,4640,4731,4802 6,4,6,1,10,8,4
893 1 65,208,367,745,1153,1361,1526,1742,1768,1799,3158,3810,3858,3990,4125,4305,4334,4592 9,5,6,3,0,3,4,8,6,2,10,5,4,8,2,10,8,3
894 0 1977,2623,2954,3266,3487,4034,4430,4499,4754,4826 10,4,8,7,8,7,0,7,10,4
895 0 976,1148,1452,1666,1976,2116,3401,3419,3556,4157,4301,4329,4515 0,2,10,6,6,3,1,6,3,2,5,10,8
896 0 757,861,1125,1454,2471,2995,3662,3769,4801,4815 2,9,7,6,9,8,3,9,8,10
897 0 403,662,768,1978,2200,2429,2998,3553,3635,4144,4169,4912 6,3,5,7,5,3,1,2,3,4,6,7
898 1 26,49,179,800,1461,1748,2699,2781,2870,2902,2924,3076,3493,3806,4025,4412,4465,4643 5,0,3,3,3,4,4,3,1,3,3,9,2,0,0,9,9,7
899 0 1244 2
900 1 99,1610,2811,3584,3844 4,0,5,8,1
901 1 595,2159,2812,2838,3001,3262,3531,3658,4851 1,9,4,1,9,10,8,10,9
902 1 171,501,579,941,1546,1866,2184,2676,3301,3554,3586,3870,3916,3980,4060,4643,4692 6,3,8,9,0,10,1,4,7,6,9,10,3,9,9,7,2
903 1 925,3665,4708 0,6,10
904 0 1488,2453,2994,3400,3507,3695,4383,4796 0,1,6,7,4,9,3,7
905 0 435,810,1675,1746,2242,2647,3019,4075,4635,4671,4703,4880 3,6,6,10,5,8,1,3,7,10,10,0
906 0 418,1389 7,0
907 0 653,731,995,1027,1156,1602,1835,2080,2461,2693,3558,3599,3647 8,4,9,6,2,9,10,3,7,4,1,5,3
908 1 2452 5
909 1 306,1215,1705,2128,2267,2580,3036,3175,3208,3234,3606,3618,3716,4267,4574,4775 2,3,6,3,5,10,2,2,3,3,10,7,4,3,1,6
910 1 639 10
911 0 268,334,547,611,1274,2800,3356,3560,3594,3962,4312,4725 4,3,9,3,9,7,3,4,3,9,2,10
912 1 1695,1705,1779,3501 10,6,3,2
913 0 2089 7
914 0 803,1062,4800 7,4,5
915 0 1543,2010,2211,4683,4870 8,10,10,7,10
916 1 1 9
917 1 689,846,1206,2011,2461,2740,2792,3109,4784 5,4,5,7,7,8,1,3,7
918 0 101,779,816,1028,1157,1754,1863,1870,1884,2151,3079,3465,4216,4481,4688,4778,4896 3,0,7,4,8,1,4,5,6,9,5,4,2,6,6,7,1
919 0 369,454,455,514,837,1089,2670,2752,3952,4241,4543,4546,4619,4758,4795 8,9,9,8,0,9,8,1,7,8,1,10,9,10,9
920 1 110,346,695,926,1654,2122,2444,2596,2684,3015,3065,3073,3360,3463,4586,4917,4939 2,5,4,8,9,4,6,7,4,8,0,4,0,6,5,3,5
921 0 52,317,420,509,552,947,1049,1291,1739,1812,2341,2347,2662,2752,2976,3019,3576,4509 4,7,4,1,7,2,10,8,6,4,7,5,10,1,1,1,7,9
922 1 165,773,859,1442,1744,2331,2850,2905,2959,2964,3021,3251,3389,4022,4299,4438,4495,4792,4996 2,5,0,7,2,0,8,0,3,2,7,8,3,1,2,6,6,5,4
923 1 1071,1623,1634,2208,2467,2702,3814,4234,4408,4649,4749,4806 6,6,4,8,10,5,9,6,9,0,0,0
924 0 296,523,572,1298,1756,3156,4943 9,3,9,5,4,5,2
925 0 311,517,1854,2355,2706,3050,3554,4834 5,4,9,0,8,9,6,7
926 0 423,895,920,961,981,1705,1875,4451,4610,4878 8,5,6,9,10,6,9,3,3,7
927 0 180,192,258,820,940,1118,2061,2294,2300,2568,2792,3129,3633,3808,3979,4145,4857 2,4,8,6,3,9,6,7,7,10,1,6,9,9,6,4,9
928 0 356,544,1068,1314,1436,1542,2017,2131,2850,3737,3992,4252,4502,4807 1,0,9,8,3,5,0,0,8,8,0,8,6,10
929 1 71,257,1300,2226,2357,2592,2798,3245,3294,3387 0,0,1,10,8,0,3,10,8,1
930 1 314,405,468,493,605,760,1427,1704,1805,2851,3081,4087,4574,4591,4650,4881 8,6,1,0,10,4,0,4,1,7,1,5,1,4,7,0
931 1 458,728,813,1360,3046,3263,3985,4734,4813,4908 7,1,2,2,1,3,4,6,3,10
932 0 80,1119,1134,1446,2009,2310,2518,2591,2742,3028,3411,3459,3728,3832,3957,4206,4523,4700,4859 3,1,0,9,2,8,8,2,5,5,5,5,9,9,2,1,0,10,0
933 1 2334,3405,3801 4,0,7
934 1 28,195,280,485,541,1600,2010,2098,2972,3009,3090,3803,4097,4397 10,4,8,4,5,3,10,9,4,5,9,8,6,3
935 0 1086,1344,1579,1591,2722,2784,2842,2938,3100,3326,3479,3811,3995,4498,4544 1,3,5,1,10,3,6,5,8,9,7,0,4,3,0
936 0 103,281,452,524,528,957,1112,1307,2352,2474,3071,3300,3321,3545,3899,4106,4279,4320,4341,4465 3,6,0,5,4,9,2,9,2,3,6,8,9,1,4,9,4,4,6,9
937 1 477,693,1877,1971,2104,2160,2258,2352,2689,2935,3187,3270,3381,3646,3726,3941,4191 9,5,2,7,2,1,9,2,4,8,6,9,3,4,0,4,4
938 0 667,757,1194,1707,2050,3117,3145,3190,4251,4526 8,2,9,7,7,1,6,9,2,5
939 0 1431,1627,3418,3651,4060,4109,4112,4473,4925 8,6,9,10,9,10,10,1,2
940 1 487,1045,1975,2267,2278,3063,3773,3825,4556,4780 8,10,3,5,3,6,6,7,7,10
941 0 2076 9
942 0 671,1120,1420,1855,2202,2261,2973,3003,3205,3519,3624,3718,3903,4019,4102,4594,4709,4804 8,5,2,6,6,10,7,9,1,8,0,7,5,10,9,3,5,9
943 1 323,439,611,887,1771,1891,2291,2417,2614,2627,2668,4008,4067,4296,4452,4607,4810 8,3,3,5,10,9,10,1,8,10,10,2,1,1,1,10,5
944 0 242,2376,2460,2692,2723,3439,3672 5,3,5,0,3,0,2
945 0 332,354,409,517,637,838,887,990,1596,1869,2692,3050,4013 5,3,9,4,3,6,5,3,6,3,0,9,10
946 0 536,608,610,938,985,1024,1640,1943,2180,2207,2361,2469,2859,2933,3156,3217,4342,4353,4420 2,2,2,4,8,4,4,6,4,5,8,5,4,4,5,0,8,8,5
947 1 232,414,508,2330,4216,4619,4712 1,7,0,7,2,9,1
948 0 988,2395,2921,3147,3244,3801,4430 8,1,1,6,1,7,0
949 1 592,608,662,1673,1705,1864,2562,2713,2804,3057,3199,4299,4423,4922 9,2,3,1,6,6,10,10,9,9,6,2,1,6
950 0 593,925,1303,1343,1377,1933,2009,2904,3023,3664,3721,3988,4051,4172 3,0,8,7,4,9,2,9,0,10,8,8,4,2
951 0 782,825,940,1398,2131,2238,2460,2584,2870,3046,3809,3885,4011,4857 1,0,3,10,0,9,5,0,1,1,1,8,2,9
952 0 1624,1833,2131,4916 2,3,0,10
953 0 1354,1381,1450,1869,2482,2507,2558,2658,2825,3320,3591,4113,4325,4531 0,8,0,3,7,3,1,9,2,8,3,1,2,8
954 0 1920,2434,4002 5,1,4
955 1 280,606,634,757,1179,1655,2115,2487,2629,2880,3267,3283,3304,3702 8,10,3,2,4,1,0,7,3,4,7,3,6,8
956 1 159,246,938,1266,2436,2681,3104,3372,3500 7,4,4,9,2,3,3,5,7
957 1 92,291,550,1512,1580,2253,2309,2790,2898,4663 1,7,0,4,6,1,5,3,8,5
958 1 199,583,1270,1477,1505,1546,3308,3361,3488,3520,3868,4411,4443,4564,4828 8,2,10,6,1,0,8,6,8,3,2,9,1,10,0
959 0 103,454,477,765,1298,1360,1398,1585,2013,2532,3553,3810,4009,4503,4532,4612,4635,4725,4760,4771 3,9,9,9,5,2,10,10,9,9,2,5,5,1,3,1,7,10,0,0
960 1 379,508,961,1836,2162,2211,2371,2490,2814,3637,3745,3948,4096,4905 5,0,9,10,2,10,7,2,9,4,5,1,6,8
961 0 707,1050,2760 5,8,5
962 1 508,1085,1097,2466,2545,2703,3815,4528,4635,4658,4730 0,4,1,0,5,9,3,6,7,0,3
963 0 1204,1382,1480,2146,2496,2680,2965,3978,4388 1,8,10,4,3,6,5,1,2
964 0 3084 3
965 0 480,650 5,2
966 0 2324,3035,3264,3560,3659,4051,4938,4954 0,0,7,4,10,4,4,10
967 0 287,807,926,1028,1775,2826,3301,3588,3909,4431,4589,4853 10,6,8,4,2,8,7,9,8,5,4,4
968 1 521,774,1733,2036,2213,2523,2719,4455 2,7,9,6,5,4,9,2
969 0 1334,1837,2352,3056,3734,3828,4722,4738 3,3,2,6,1,8,10,7
970 1 472,627,698,1437,1580,2242,2932,2938,3131,3208,3920,4129,4262,4445,4501,4705,4724,4826,4837 4,9,7,5,6,5,9,5,6,3,0,3,2,0,6,0,3,4,4
971 0 304,346,716,836,1877,1896,1944,2250,2356,2369,3004,3585,4005,4096,4220,4425,4528,4688 3,5,8,8,2,5,3,5,3,4,8,4,3,6,8,2,6,6
972 1 629,688,1180,1648,2004,2291,2957,2985,3076,3300,3424,3966,4478,4507 4,8,4,7,6,10,0,2,9,8,8,0,5,4
973 1 1698 6
974 0 199,516,756,956,1699,1793,3153,3278,3589,3817,4157,4337 8,1,2,8,10,7,7,5,2,4,2,2
975 1 456,2249 5,2
976 1 1576 6
977 1 83,494,843,1024,1062,1214,1464,1743,2759,4109,4157,4924 7,5,10,4,4,10,4,2,5,10,2,4
978 0 680,990,1902,2751,3860 5,3,2,0,7
979 0 2283 8
980 0 1207,1442,2921,4069,4695 6,7,1,1,1
981 1 514,1041,1638,2046,2183,2585,3059,3371,3911,4833 8,6,1,0,9,4,6,4,1,1
982 1 1,800,1065,1708,2037,3073,3557,3759,3786,3915,3949,4004,4007,4328,4835,4862,4965 9,3,0,6,9,4,9,1,9,0,8,1,7,4,7,0,6
983 1 334,397,679,2029,2112,2758,2860,2944,2997,4886 3,2,5,7,8,6,6,9,1,8
984 0 450,3153,4617,4900 7,7,1,10
985 0 594,1073,1355,2470 10,4,5,4
986 0 499,1049,2170,3918,4268,4426 6,10,9,7,9,8
987 0 332,811,1000,2255,2271,2650,3195,3211,3322,3721,4107,4554,4706,4964 5,9,3,9,1,1,5,10,3,8,4,7,2,8
988 1 44,121,235,452,2774,3300,4729,4838,4909 6,9,2,0,6,8,5,0,7
989 1 168,862,1080,1299,1615,1687,1791,3215 8,4,10,0,0,1,8,3
990 1 62,629,1217,2181,2307,2319,2771,2966,2980,3387,3470,3738,4121 3,4,1,5,9,5,5,1,8,1,2,4,9
991 0 25,143,532,634,1003,1089,1113,1167,1987,2027,2050,2190,2299,3040,3448,3510,3668,4499,4859,4871 4,0,8,3,0,9,8,10,3,9,7,3,8,2,0,3,4,7,0,1
992 1 729,1121,1937,2448,4292 6,3,9,8,9
993 0 72,204,427,542,1017,1028,1085,1748,1764,1797,2177,2195,2224,2944,3865,3896,4233,4615 4,7,6,1,1,4,4,4,2,8,1,9,5,9,6,5,9,4
994 0 206,871,2893,4415 9,3,8,4
995 1 128,388,811,2077,2405,2642,3559,3807,4054,4265,4307,4721 0,7,9,1,3,4,1,10,8,5,9,4
996 1 678,1039,1078,2176,2370,2496,2714,2807,2963,3061,3088,3232,3383,3541,3687,4176,4592,4989 7,1,1,0,1,3,4,4,8,6,9,0,10,6,5,3,3,10
997 1 242,580,799,1433,1935,3877 5,6,4,1,6,4
998 1 784,796,1765,2547,2622,2870,2887,3162,3298,4203,4496,4638,4925 0,10,10,9,2,1,7,10,10,9,6,1,2
999 1 833,842,1312,1455,2103,2170,2189,2931,2955,3120,3182,3556,3985,4482,4656,4769,4788,4925,4997 2,2,9,7,3,9,5,7,4,10,0,3,4,5,0,5,7,2,0
1000 0 58,173,881,1326,1355,1714,2076,2348,2498,2530,2704,2835,2972,3104,3496,3977,4065,4179,4247 3,1,5,0,5,4,9,6,5,0,5,4,4,3,7,5,6,10,10
1001 1 313,1128,2161,2552,2794,3011,3189,4159,4494 8,4,3,5,7,3,1,6,2
1002 1 335,516,1356,3662,4624 2,1,1,3,4
1003 0 1184,1544,1900,2444,2511,3187,3216,4408 4,8,1,6,6,6,6,9
1004 0 77,93,587,1753,2188,2598,2645,3319,3694,3696,4079,4290,4652,4781,4879 10,9,8,3,7,2,4,3,8,4,7,9,8,9,10
1005 1 125,462,507,962,1059,1859,2129,2203,2483,2980,3170,3608,3920,4277,4278 4,9,9,1,1,0,9,7,2,8,9,1,0,5,2
1006 0 601,619,1087,1681,2686,2766,3558,3587,3786,3949,4105 3,6,1,5,8,10,1,0,9,8,3
1007 0 33,174,263,426,1391,1700,2280,2303,2408,2537,2831,3080,3458,3756,4510,4593 8,4,10,8,7,9,2,0,4,2,2,8,3,6,2,3
1008 1 2774,4314 6,8
1009 0 3369 5
1010 0 58,1082,1983,2594,2909,3990,4223 3,6,2,3,0,8,1
1011 1 1734 6
1012 0 887,1274,2775,3112,3179,3266,3406,4473,4648,4849 5,9,10,6,1,7,4,1,7,7
1013 1 16,647,1445,1712,2169,2870,3581,3658,3902 4,8,9,6,5,1,1,10,2
1014 1 394,834,1035,1504,1729,1800,2278,3129,3203,3773,3955,4378 2,1,10,6,1,10,3,6,2,6,6,10
1015 1 29,681,918,1183,1425,1827,1930,2123,2152,2462,3149,3208,4277,4473 1,9,0,5,1,10,6,0,5,1,9,3,5,1
1016 0 1985,2072,2185,2526,2643,3055,3358,3611,4063,4115,4325,4341,4527,4946 7,8,8,3,1,8,7,10,7,4,2,6,9,5
1017 1 17,110,497,886,3030,3895,4840 10,2,6,7,0,1,10
1018 0 99,597,632,866,2041,2529,3072,3398,3694,3718,3899,3989,4093,4524,4576 4,2,10,9,9,5,7,10,8,7,4,3,6,4,7
1019 0 26,585,618,1865,2294,2871,3541,4423,4479 5,5,8,3,7,3,6,1,3
1020 1 436,560,605,749,890,1447,1717,2586,2881,3775,3822,3876,4244,4714,4736,4877,4893 9,0,10,8,7,5,0,4,1,1,3,2,0,5,3,7,1
1021 1 595,1294,1407,1646,2352,2444,2783,3110,3192,3546,4013,4368,4705,4840,4952 1,10,1,5,2,6,7,3,6,2,10,10,0,10,6
1022 0 604,1219,1583,2248,3177,3224,3311,4316,4476 9,1,2,2,7,6,10,3,8
1023 0 1041,3450,4701 6,0,3
1024 1 150,2252,3525 7,9,0
1025 0 518,637,895,1131,1160,1497,2023,2510,2995,3315,3680,4013,4335,4675 7,3,5,7,1,10,9,5,8,3,8,10,1,9
1026 0 139,417,471,520,1398,1449,1523,2174,2235,2308,3139,3188,4132,4248,4517,4552,4603,4870,4882,4940 0,2,7,7,10,6,0,8,4,5,0,10,4,8,7,8,2,10,3,5
1027 1 350,711,763,896,1030,1392,2824,2837,3028,3598,3738,4420,4454,4759 8,3,9,4,3,2,10,10,5,1,4,5,0,10
1028 0 354,907,1881,2426,2848,3208,4073,4484,4548 3,10,7,4,2,3,10,1,7
1029 0 3340 6
1030 0 202,679,1972,2024,2217,2572,4289,4400,4408,4509,4724 2,5,0,8,5,9,6,8,9,9,3
1031 0 163,526,560,1120,1456,4246,4640 8,2,0,5,10,8,10
1032 0 24,293,692,1133,1218,1310,1520,1536,1626,1651,1745,2351,2611,2900,2987,3289,3441,3958,4464,4778 4,7,4,3,1,1,1,3,2,2,9,0,4,9,9,5,6,6,1,7
1033 0 496,556,2864 6,6,5
1034 1 172,181,465,540,960,2986,3229,3261,3450,4414,4501,4613,4684 10,2,10,6,1,3,6,4,0,4,6,5,0
1035 0 289,778,808,1439,2325,2716,2857,3437,3661,3898,4262,4326,4534,4541,4953 5,5,0,3,9,4,7,8,2,8,2,0,9,9,10
1036 1 326,379,622,1249,1764,1988,2469,2653,2666,3643,4259,4929 0,5,2,1,2,5,5,1,1,2,8,8
1037 0 27,554,572,656,1141,2096,3331,3473,3738,3979,4314,4870,4941 10,5,9,3,10,5,2,10,4,6,8,10,9
1038 0 421,430,612,2231,2300,3076,4156,4361,4386,4618 8,3,7,7,7,9,8,10,8,7
1039 0 590,1244,1632,2468,2482,2887,3040,3535,3847,4280 1,2,9,6,7,7,2,9,4,0
1040 1 295,645,1480,2570,2783,3003,3411,3521,3694,3835,3941,4009,4235,4338,4354 9,6,10,4,7,9,5,1,8,1,4,5,2,2,10
1041 1 415,1132 6,10
1042 1 632,797,1201,2501,4434 10,1,3,5,9
1043 0 1904,2931,3288,4067,4115 5,7,0,1,4
1044 0 163,192,196,1533,2244,2774,2984,3667,4390,4909 8,4,1,6,3,6,3,1,6,7
1045 1 393,1371,1416,1511,1546,1613,2196,2639,2827,3334,4559,4720 9,4,7,5,0,9,5,7,7,6,6,5
1046 1 2129,3429,3443,4325 9,7,7,2
1047 1 1166,1985,2090,2122,3539,3881,4721 7,7,7,4,5,5,4
1048 1 244,654,1115,2064,2346,3457,4463,4739,4918 4,1,3,8,3,8,3,4,4
1049 1 344,704,1518,2651,4061,4360,4494 5,4,6,5,3,8,2
1050 1 370,599,1188,1209,1292,1639,2123,3381,3568,3996,4576,4925,4969 4,6,4,6,10,4,0,3,6,6,7,2,6
1051 0 96,254,1024,1277,1371,1762,2624,2677,3177,3492,3730,3846,4309,4775,4814,4819 4,0,4,10,4,3,9,0,7,7,0,1,7,6,0,10
1052 0 248,303,406,554,1159,1264,1288,1500,2487,2609,2611,2887,3388,3683,4277,4650,4894 6,9,8,5,10,8,0,8,7,4,4,7,7,2,5,7,0
1053 0 108,212,272,679,845,931,1006,1334,1638,1708,1772,2025,2066,2253,2292,2308,3048,3687,3824,4659 0,5,6,5,5,6,6,3,1,6,0,0,7,1,9,5,1,5,3,5
1054 1 77,85,223,835,948,1210,1278,1468,2928,2991,3042,3316,3384,3430,3504,3693,3838,4734 10,9,2,5,6,0,9,0,7,9,8,0,9,8,9,0,7,6
1055 0 318,762,989,1232,1486,1514,1739,2176,2381,2694,3066,3826,3978,4673,4697,4719,4809 2,2,0,2,6,0,6,0,4,9,2,9,1,10,2,8,10
1056 0 9,1182,1219,1318,1867,2524,2686,2943,3970,4206,4714 6,3,1,0,0,9,8,10,5,1,5
1057 1 9,12,651,782,1659,1734,1759,1788,2360,2418,2674,2898,3179,3294,3598,4301,4371,4516,4845 6,0,6,1,4,6,0,4,1,0,10,8,1,8,1,5,6,6,5
1058 0 351,394,1172,1362,1531,1882,2057,2248,2884,3391,3513,3741,3787,4017,4318,4459,4579 4,2,6,10,9,3,3,2,4,7,2,0,0,1,6,7,10
1059 0 563,672,847,1507,1697,2193,2857,4462 0,0,4,8,9,10,7,0
1060 1 159,380,567,726,1035,1091,1485,1502,1737,2149,2198,2217,2345,2912,3657,3659,4526 7,5,5,7,10,1,10,9,7,8,2,5,9,10,3,10,5
1061 1 494,1867,3237,4656 5,0,6,0
1062 1 437,898,920,1419,1436,1577,2610,3285,3478,4133,4284,4522,4556 1,0,6,4,3,8,7,3,9,3,4,7,7
1063 0 374,1162,1318,1326,1631,1689,1694,2386,3174,3802,3959,3979,4626,4950 8,8,0,0,10,8,1,4,10,4,2,6,0,8
1064 1 331,610,817,1167,1385,1488,1868,1935,1953,2788,3121,3130,3235,3281,3316,3561,3742,4707,4813 4,2,0,10,0,0,7,6,1,6,2,6,10,8,0,7,9,8,3
1065 1 389,839,1305,1658,1678,2262,3344,3480,3762,3868,3978,3979,4000,4078,4372,4443,4588,4599,4901 8,6,4,3,6,10,8,4,7,2,1,6,8,4,10,1,6,7,0
1066 1 150,705,1143,1231,1710,1827,1908,2875,2995,3128,3171,3417,4018,4304,4685,4727,4885,4902,4966 7,0,5,8,8,10,7,2,8,6,8,10,0,0,2,5,1,4,3
1067 0 394,742,1431,1499,1634,1770,2063,2171,2226,2393,2419,2908,3051,3934,3990,4386,4500,4620 2,0,8,5,4,2,6,7,10,0,9,0,5,7,8,8,5,0
1068 0 1553,1978 8,7
1069 0 1168,2678,2919,3206,3207,4010,4965 1,2,7,6,8,6,6
1070 0 1960,2342 0,7
1071 0 3423,4795 4,9
1072 0 123,938,1388,1953,2094,2287,2354,3422,4546,4915,4972 6,4,2,1,6,5,2,7,10,0,7
1073 1 12,86,1164,1316,1411,2226,2324,2742,2875,2923,3143,3410,3538,3701,3867,3982,4300,4513,4821,4914 0,5,10,3,9,10,0,5,2,1,2,9,3,7,10,7,9,6,0,10
1074 1 4856 3
1075 0 66,433,679,755,1092,1301,2612,2942,3025,3159,3420,3656,3748,4417,4534,4953,4983 5,4,5,3,0,5,8,8,9,10,9,8,10,3,9,10,7
1076 0 2300,2369,4181,4620 7,4,2,0
1077 0 1157,1878,2270,2474,3689,4034,4237,4793 8,6,5,3,4,7,9,8
1078 1 637,809,1853,2742,4765 3,1,0,5,6
1079 0 2871,3062,4112,4163,4899,4923 3,10,10,5,4,6
1080 0 1671,1762,1922,3084,3114,3194,3726,3810,4408,4554 7,3,10,3,0,9,0,5,9,7
1081 0 107,417,444,1128,1618,1678,1708,1769,2093,2808,3126,3461,3592,3675,3769,3808,3883,4226,4491,4526 2,2,6,4,1,6,6,9,8,8,1,5,5,7,9,9,3,10,2,5
1082 0 41,497,745,756,788,1033,1116,1262,1263,1449,1451,3048,3190,3236,4046,4274,4315,4581,4889,4920 4,6,3,2,7,0,5,7,5,6,4,1,9,0,6,5,9,0,7,10
1083 1 82,762,810,1267,1463,2820,3063,3329,4745,4782 8,2,6,7,8,8,6,8,1,9
1084 0 731,1168,1225,1311,1627,2439,2685,3354,3741,3878,3961,4382 4,1,9,8,6,7,9,3,0,2,8,0
1085 1 922,1169,1847,2237,2252,2263,2465,2811,2821,3965,4234,4246,4915 3,2,2,7,9,10,1,5,0,10,6,8,0
1086 0 568,688,1323,1766,2169,2579,2746,2749,3755,4186 8,8,1,5,5,6,9,3,3,6
1087 1 526,2283,3368 2,8,7
1088 1 201,253,1508,2341,2590,2691,2835,3358,3560,3833,3866,4060,4197,4984,4990 10,3,1,7,8,4,4,7,4,5,7,9,3,5,0
1089 1 571,1234,2378,2532,2533,2547,2712,2795,2915,3326,4733,4901 7,1,8,9,10,9,3,6,1,9,2,0
1090 0 155,331,371,966,1014,1472,1663,1876,2104,2156,2797,3118,3839,3862 2,4,1,0,4,10,9,0,2,6,5,4,7,7
1091 0 63,635,2177,2228,2778,4827,4932 2,3,1,5,5,10,1
1092 1 568,957,978,1361,1731,2018,2793,4225,4424,4636,4686 8,9,6,3,10,8,9,1,8,2,10
1093 0 576,683,1091,1191,1531,1711,1827,1832,1886,1907,2098,2208,2532,2550,2609,3044,3321,3406,3426,3637 7,8,1,0,9,10,10,5,6,1,9,8,9,7,4,6,9,4,1,4
1094 0 236,1198,3070,3820,4699 2,7,10,0,3
1095 0 27,495,697,1866,3713,3805 10,8,6,10,8,6
1096 1 249,483,1952,2255,3132,3618,4603 2,4,1,9,10,7,2
1097 0 71,131,785,1580,2017,2242,2524,2800,2924,3348,4015,4030,4607 0,8,3,6,0,5,9,7,3,10,0,10,10
1098 1 2771,4423 5,1
1099 0 980,1867,2348,2972,3363,4975 2,0,6,4,6,1
1100 0 106,116,2106,2527,3032,3269,3400,4588 10,5,2,7,4,8,7,6
